type  latitude longitude name
W     33.504694444       -86.001444444           Talladega Gran Prix Raceway
W     33.563277778       -86.069222222           Talladega Super Speedway
W     -30.050722222      -51.017361111           Taruma - Circuit
W     -30.050722222      -51.020500000           Taruma - Kart Track
W     -38.662694444      176.146666667           Taupo Motorsport Park
W     -46.441000000      168.263111111           Teretonga Park
W     33.037305556       -97.284250000           Texas Motor Speedway
W     30.538027778       -96.224416667           Texas World Speedway
W     13.910861111       100.167361111           Thailand Circuit - Full
W     13.911944444       100.168000000           Thailand Circuit - North
W     13.910861111       100.167361111           Thailand Circuit - South
W     47.254694444       -123.192472222          The Ridge Motorsports Park
W     39.569833333       -104.831055556          The Track at Centennial
W     41.981833333       -71.825583333           Thompson Speedway - Oval
W     41.979805556       -71.827416667           Thompson Speedway - Road Course
W     53.506138889       -2.632861111            Three Sisters Race Circuit
W     51.207666667       -1.608972222            Thruxton Circuit
W     39.538472222       -122.331194444          Thunderhill Raceway
W     57.074055556       8.690333333             Thy Karting
W     31.078833333       121.115083333           Tianma Circuit
W     -44.296527778      171.202777778           Timaru Intl. Motor Raceway
W     52.467888889       -7.792805556            Tipperary Intl. Raceway
W     4.961138889        -73.947250000           Tocancipa
W     51.118666667       -0.536444444            Top Gear UK Track
W     33.670944444       -117.734277778          Top Gear USA Track
W     42.903000000       -79.857944444           Toronto Motorsports - Full Track
W     42.905111111       -79.854833333           Toronto Motorsports - North Course
W     42.903000000       -79.857944444           Toronto Motorsports - West Course
W     -19.272055556      146.810944444           Townsville Street Circuit
W     20.445111111       -103.269027778          Triovalo Bernardo Obregon
W     36.150138889       139.919527778           Tsukuba Circuit
W     36.151000000       139.924861111           Tsukuba Circuit 1000
W     36.152055556       139.921388889           Tsukuba Oval
W     52.962305556       6.524111111             TT Circuit Assen
W     10.140194444       -67.508388889           Turagua
W     43.131250000       12.239111111            Umbria
W     47.007722222       -0.431472222            Val d'Argenton
W     46.197583333       0.633805556             Val de Vienne
W     42.810250000       13.688361111            Val Vibrata Kartodromo
W     39.483500000       -0.631000000            Valencia
W     39.457861111       -0.331722222            Valencia Street Circuit
W     60.702111111       11.813722222            Valerbanen
W     37.386166667       13.752972222            Valle dei Templi
W     42.157666667       12.369000000            Vallelunga Circuit
W     46.322083333       3.359027778             Varennes Karting
W     41.588222222       -8.443111111            Vasco Sameiro - Circuit
W     41.587861111       -8.445111111            Vasco Sameiro - Kart Track
W     -40.257972222      -73.029444444           Vegas Quilaco
W     36.568583333       -79.207805556           Virginia Intl. Raceway
W     37.166888889       -77.526000000           Virginia Motorsports Park
W     26.028638889       50.506472222            VIVA Karting Track (Bahrain)
W     55.874055556       49.265388889            Vysokaya Gora
W     -34.840194444      149.685138889           Wakefield Park Raceway
W     47.243472222       -123.159138889          Washington State Patrol Track
W     42.708555556       -83.391222222           Waterford Hills Raceway
W     52.126083333       -7.559694444            Waterford Raceway
W     42.340972222       -76.928833333           Watkins Glen Intl. Raceway
W     48.473361111       -123.500333333          Western Speedway
W     33.264222222       -111.967638889          Wild Horse Pass - Bondurant
W     33.264111111       -111.959166667          Wild Horse Pass - Dirt
W     33.273777778       -111.963333333          Wild Horse Pass - East
W     33.269027778       -111.969333333          Wild Horse Pass - Firebird
W     33.266222222       -111.971777778          Wild Horse Pass - West
W     34.878083333       -118.263027778          Willow Horse Thief Mile
W     34.870888889       -118.266555556          Willow Kart Track
W     34.871500000       -118.263722222          Willow Springs Raceway
W     -22.569305556      17.001388889            Windhoek
W     -36.519750000      146.087888889           Winton Motor Raceway
W     0.380027778        -78.098583333           Yahuarcocha
W     24.469944444       54.605222222            Yas Marina Circuit - Full Track
W     24.469944444       54.605222222            Yas Marina Circuit - North Course
W     24.464888889       54.605333333            Yas Marina Circuit - South Course
W     24.477111111       54.607250000            Yas Marina Kartzone
W     52.388861111       4.540777778             Zandvoort
W     41.827805556       -0.811777778            Zeura Intl. Circuit
W     41.829222222       -0.812500000            Zeura Kart Track
W     22.367111111       113.559888889           Zhuhai Intl. Circuit
W     50.989027778       5.255722222             Zolder
W     -25.809888889      28.109833333            Zwartkops Kart Track
W     -25.809972222      28.112472222            Zwartkops Raceway
